host_timestamp,elapsed_seconds,voltage_v,raw_response,query_elapsed_ms
2026-08-25T15:30:48.536+09:00,74.937000,1.10775061e-07,+1.10775061E-07,0.053
2026-08-25T15:30:48.788+09:00,75.187000,1.19999113e-07,+1.19999113E-07,0.045
2026-08-25T15:30:49.041+09:00,75.453000,1.15461143e-07,+1.15461143E-07,0.053
2026-08-25T15:30:49.293+09:00,75.703000,1.20602572e-07,+1.20602572E-07,0.017
2026-08-25T15:30:49.545+09:00,75.953000,1.17677878e-07,+1.17677878E-07,0.022
2026-08-25T15:30:49.796+09:00,76.203000,1.33255705e-07,+1.33255705E-07,0.025
2026-08-25T15:30:50.062+09:00,76.469000,1.30906251e-07,+1.30906251E-07,0.026
2026-08-25T15:30:50.313+09:00,76.719000,1.47780845e-07,+1.47780845E-07,0.047
2026-08-25T15:30:50.565+09:00,76.969000,1.42003775e-07,+1.42003775E-07,0.052
2026-08-25T15:30:50.818+09:00,77.219000,1.44019687e-07,+1.44019687E-07,0.025
2026-08-25T15:30:51.068+09:00,77.469000,1.45014655e-07,+1.45014655E-07,0.030
2026-08-25T15:30:51.320+09:00,77.734000,1.49735124e-07,+1.49735124E-07,0.047
2026-08-25T15:30:51.573+09:00,77.984000,1.5565036e-07,+1.55650360E-07,0.020
2026-08-25T15:30:51.824+09:00,78.234000,1.52367506e-07,+1.52367506E-07,0.019
2026-08-25T15:30:52.089+09:00,78.500000,1.50695641e-07,+1.50695641E-07,0.032
2026-08-25T15:30:52.341+09:00,78.750000,1.55189931e-07,+1.55189931E-07,0.023
2026-08-25T15:30:52.592+09:00,79.000000,1.56570631e-07,+1.56570631E-07,0.030
2026-08-25T15:30:52.842+09:00,79.250000,1.60824794e-07,+1.60824794E-07,0.031
2026-08-25T15:30:53.095+09:00,79.500000,1.54054936e-07,+1.54054936E-07,0.025
2026-08-25T15:30:53.346+09:00,79.750000,1.6125385e-07,+1.61253850E-07,0.022
2026-08-25T15:30:53.597+09:00,80.000000,1.57201485e-07,+1.57201485E-07,0.053
2026-08-25T15:30:53.849+09:00,80.250000,1.53292185e-07,+1.53292185E-07,0.045
2026-08-25T15:30:54.115+09:00,80.515000,1.58782222e-07,+1.58782222E-07,0.047
2026-08-25T15:30:54.370+09:00,80.781000,1.65270453e-07,+1.65270453E-07,0.026
2026-08-25T15:30:54.620+09:00,81.031000,1.58790555e-07,+1.58790555E-07,0.041
2026-08-25T15:30:54.873+09:00,81.281000,1.65411332e-07,+1.65411332E-07,0.017
2026-08-25T15:30:55.123+09:00,81.531000,1.6123548e-07,+1.61235480E-07,0.019
2026-08-25T15:30:55.374+09:00,81.781000,1.47273232e-07,+1.47273232E-07,0.046
2026-08-25T15:30:55.625+09:00,82.031000,1.52834258e-07,+1.52834258E-07,0.020
2026-08-25T15:30:55.876+09:00,82.281000,1.49492141e-07,+1.49492141E-07,0.017
2026-08-25T15:30:56.128+09:00,82.531000,1.4178577e-07,+1.41785770E-07,0.027
2026-08-25T15:30:56.379+09:00,82.781000,1.43350173e-07,+1.43350173E-07,0.027
2026-08-25T15:30:56.631+09:00,83.031000,1.36586912e-07,+1.36586912E-07,0.053
2026-08-25T15:30:56.884+09:00,83.297000,1.42201323e-07,+1.42201323E-07,0.048
2026-08-25T15:30:57.135+09:00,83.547000,1.31391322e-07,+1.31391322E-07,0.045
2026-08-25T15:30:57.385+09:00,83.797000,1.33646664e-07,+1.33646664E-07,0.043
2026-08-25T15:30:57.638+09:00,84.047000,1.20359634e-07,+1.20359634E-07,0.023
2026-08-25T15:30:57.890+09:00,84.297000,1.28623301e-07,+1.28623301E-07,0.026
2026-08-25T15:30:58.140+09:00,84.547000,1.16047199e-07,+1.16047199E-07,0.039
2026-08-25T15:30:58.391+09:00,84.797000,1.17688465e-07,+1.17688465E-07,0.044
2026-08-25T15:30:58.642+09:00,85.047000,1.14704184e-07,+1.14704184E-07,0.019
2026-08-25T15:30:58.894+09:00,85.297000,1.1562991e-07,+1.15629910E-07,0.046
2026-08-25T15:30:59.147+09:00,85.547000,1.05632902e-07,+1.05632902E-07,0.024
2026-08-25T15:30:59.397+09:00,85.797000,1.09193246e-07,+1.09193246E-07,0.045
2026-08-25T15:30:59.648+09:00,86.047000,1.09457653e-07,+1.09457653E-07,0.056
2026-08-25T15:30:59.900+09:00,86.312000,1.02907775e-07,+1.02907775E-07,0.034
2026-08-25T15:31:00.153+09:00,86.562000,9.36063275e-08,+9.36063275E-08,0.033
2026-08-25T15:31:00.404+09:00,86.812000,9.24722438e-08,+9.24722438E-08,0.020
2026-08-25T15:31:00.655+09:00,87.062000,1.01742109e-07,+1.01742109E-07,0.050
2026-08-25T15:31:00.905+09:00,87.312000,8.91557711e-08,+8.91557711E-08,0.033
2026-08-25T15:31:01.156+09:00,87.562000,9.2197515e-08,+9.21975150E-08,0.021
2026-08-25T15:31:01.408+09:00,87.812000,8.52545676e-08,+8.52545676E-08,0.029
2026-08-25T15:31:01.661+09:00,88.062000,9.21888628e-08,+9.21888628E-08,0.051
2026-08-25T15:31:01.913+09:00,88.312000,8.31076388e-08,+8.31076388E-08,0.022
2026-08-25T15:31:02.178+09:00,88.578000,7.49569409e-08,+7.49569409E-08,0.050
2026-08-25T15:31:02.430+09:00,88.828000,8.71053636e-08,+8.71053636E-08,0.046
2026-08-25T15:31:02.681+09:00,89.094000,7.48581371e-08,+7.48581371E-08,0.052
2026-08-25T15:31:02.933+09:00,89.344000,7.90123163e-08,+7.90123163E-08,0.018
2026-08-25T15:31:03.197+09:00,89.609000,7.77753303e-08,+7.77753303E-08,0.026
2026-08-25T15:31:03.451+09:00,89.859000,7.42163327e-08,+7.42163327E-08,0.023
2026-08-25T15:31:03.702+09:00,90.109000,7.9005879e-08,+7.90058790E-08,0.125
2026-08-25T15:31:03.967+09:00,90.375000,8.84713604e-08,+8.84713604E-08,0.047
2026-08-25T15:31:04.218+09:00,90.625000,8.03309134e-08,+8.03309134E-08,0.032
2026-08-25T15:31:04.469+09:00,90.875000,8.33924635e-08,+8.33924635E-08,0.029
2026-08-25T15:31:04.721+09:00,91.125000,7.74584953e-08,+7.74584953E-08,0.027
2026-08-25T15:31:04.973+09:00,91.375000,8.92636593e-08,+8.92636593E-08,0.021
2026-08-25T15:31:05.226+09:00,91.625000,8.60984984e-08,+8.60984984E-08,0.021
2026-08-25T15:31:05.491+09:00,91.890000,9.81056704e-08,+9.81056704E-08,0.044
2026-08-25T15:31:05.744+09:00,92.156000,1.00758507e-07,+1.00758507E-07,0.030
2026-08-25T15:31:05.994+09:00,92.406000,8.98852131e-08,+8.98852131E-08,0.018
2026-08-25T15:31:06.246+09:00,92.656000,9.72509524e-08,+9.72509524E-08,0.057
2026-08-25T15:31:06.498+09:00,92.906000,9.88126051e-08,+9.88126051E-08,0.045
2026-08-25T15:31:06.750+09:00,93.156000,9.799266e-08,+9.79926600E-08,0.052
2026-08-25T15:31:07.000+09:00,93.406000,1.11586383e-07,+1.11586383E-07,0.017
2026-08-25T15:31:07.251+09:00,93.656000,1.08969997e-07,+1.08969997E-07,0.016
2026-08-25T15:31:07.503+09:00,93.906000,1.07207926e-07,+1.07207926E-07,0.043
2026-08-25T15:31:07.755+09:00,94.156000,1.19017186e-07,+1.19017186E-07,0.084
2026-08-25T15:31:08.007+09:00,94.406000,1.30673302e-07,+1.30673302E-07,0.046
2026-08-25T15:31:08.260+09:00,94.672000,1.23520929e-07,+1.23520929E-07,0.024
2026-08-25T15:31:08.510+09:00,94.922000,1.27540332e-07,+1.27540332E-07,0.044
2026-08-25T15:31:08.761+09:00,95.172000,1.35659202e-07,+1.35659202E-07,0.023
2026-08-25T15:31:09.013+09:00,95.422000,1.33695673e-07,+1.33695673E-07,0.020
2026-08-25T15:31:09.264+09:00,95.672000,1.35817449e-07,+1.35817449E-07,0.019
2026-08-25T15:31:09.517+09:00,95.922000,1.41606778e-07,+1.41606778E-07,0.042
2026-08-25T15:31:09.768+09:00,96.172000,1.42369777e-07,+1.42369777E-07,0.056
2026-08-25T15:31:10.020+09:00,96.422000,1.39879542e-07,+1.39879542E-07,0.046
2026-08-25T15:31:10.271+09:00,96.672000,1.44750425e-07,+1.44750425E-07,0.020
2026-08-25T15:31:10.522+09:00,96.922000,1.57516487e-07,+1.57516487E-07,0.037
2026-08-25T15:31:10.774+09:00,97.187000,1.50874328e-07,+1.50874328E-07,0.053
2026-08-25T15:31:11.025+09:00,97.437000,1.59600802e-07,+1.59600802E-07,0.024
2026-08-25T15:31:11.277+09:00,97.687000,1.60239435e-07,+1.60239435E-07,0.021
2026-08-25T15:31:11.528+09:00,97.937000,1.56231275e-07,+1.56231275E-07,0.019
2026-08-25T15:31:11.780+09:00,98.187000,1.49109874e-07,+1.49109874E-07,0.054
2026-08-25T15:31:12.033+09:00,98.437000,1.54124439e-07,+1.54124439E-07,0.019
2026-08-25T15:31:12.284+09:00,98.687000,1.5524187e-07,+1.55241870E-07,0.026
2026-08-25T15:31:12.535+09:00,98.937000,1.51282665e-07,+1.51282665E-07,0.033
2026-08-25T15:31:12.785+09:00,99.187000,1.60699656e-07,+1.60699656E-07,0.053
2026-08-25T15:31:13.040+09:00,99.453000,1.64880647e-07,+1.64880647E-07,0.023
2026-08-25T15:31:13.293+09:00,99.703000,1.71214827e-07,+1.71214827E-07,0.028
2026-08-25T15:31:13.545+09:00,99.953000,1.50249521e-07,+1.50249521E-07,0.045
2026-08-25T15:31:13.796+09:00,100.203000,1.59017446e-07,+1.59017446E-07,0.032
2026-08-25T15:31:14.048+09:00,100.453000,1.58951457e-07,+1.58951457E-07,0.029
2026-08-25T15:31:14.300+09:00,100.703000,1.50399781e-07,+1.50399781E-07,0.050
2026-08-25T15:31:14.553+09:00,100.953000,1.52487163e-07,+1.52487163E-07,0.029
2026-08-25T15:31:14.805+09:00,101.219000,1.57111807e-07,+1.57111807E-07,0.024
2026-08-25T15:31:15.058+09:00,101.469000,1.44252728e-07,+1.44252728E-07,0.024
2026-08-25T15:31:15.311+09:00,101.719000,1.47123756e-07,+1.47123756E-07,0.042
2026-08-25T15:31:15.562+09:00,101.969000,1.35374608e-07,+1.35374608E-07,0.046
2026-08-25T15:31:15.813+09:00,102.219000,1.3849191e-07,+1.38491910E-07,0.020
2026-08-25T15:31:16.065+09:00,102.469000,1.37499994e-07,+1.37499994E-07,0.024
2026-08-25T15:31:16.317+09:00,102.719000,1.26928739e-07,+1.26928739E-07,0.018
2026-08-25T15:31:16.568+09:00,102.969000,1.29640638e-07,+1.29640638E-07,0.046
2026-08-25T15:31:16.820+09:00,103.219000,1.20158973e-07,+1.20158973E-07,0.053
2026-08-25T15:31:17.073+09:00,103.484000,1.19883501e-07,+1.19883501E-07,0.017
2026-08-25T15:31:17.325+09:00,103.734000,1.23774291e-07,+1.23774291E-07,0.027
2026-08-25T15:31:17.576+09:00,103.984000,1.25600295e-07,+1.25600295E-07,0.019
2026-08-25T15:31:17.831+09:00,104.234000,1.19454881e-07,+1.19454881E-07,0.022
2026-08-25T15:31:18.082+09:00,104.484000,1.06860205e-07,+1.06860205E-07,0.017
2026-08-25T15:31:18.334+09:00,104.734000,1.04750161e-07,+1.04750161E-07,0.032
2026-08-25T15:31:18.585+09:00,104.984000,1.08160863e-07,+1.08160863E-07,0.022
2026-08-25T15:31:18.838+09:00,105.250000,9.86622502e-08,+9.86622502E-08,0.048
2026-08-25T15:31:19.103+09:00,105.515000,1.00169684e-07,+1.00169684E-07,0.026
2026-08-25T15:31:19.355+09:00,105.765000,9.05450343e-08,+9.05450343E-08,0.025
2026-08-25T15:31:19.607+09:00,106.015000,9.10424846e-08,+9.10424846E-08,0.022
2026-08-25T15:31:19.860+09:00,106.265000,9.63876771e-08,+9.63876771E-08,0.053
2026-08-25T15:31:20.113+09:00,106.515000,8.39729613e-08,+8.39729613E-08,0.017
2026-08-25T15:31:20.365+09:00,106.765000,8.46681923e-08,+8.46681923E-08,0.046
2026-08-25T15:31:20.617+09:00,107.015000,7.91661843e-08,+7.91661843E-08,0.026
2026-08-25T15:31:20.868+09:00,107.281000,8.78429102e-08,+8.78429102E-08,0.023
2026-08-25T15:31:21.119+09:00,107.531000,7.7036871e-08,+7.70368710E-08,0.034
2026-08-25T15:31:21.371+09:00,107.781000,7.37666519e-08,+7.37666519E-08,0.031
2026-08-25T15:31:21.622+09:00,108.031000,7.96597679e-08,+7.96597679E-08,0.016
2026-08-25T15:31:21.872+09:00,108.281000,7.30259892e-08,+7.30259892E-08,0.042
2026-08-25T15:31:22.124+09:00,108.531000,7.38310097e-08,+7.38310097E-08,0.019
2026-08-25T15:31:22.375+09:00,108.781000,8.30944901e-08,+8.30944901E-08,0.040
2026-08-25T15:31:22.627+09:00,109.031000,8.50335332e-08,+8.50335332E-08,0.044
2026-08-25T15:31:22.880+09:00,109.281000,7.98698963e-08,+7.98698963E-08,0.019
2026-08-25T15:31:23.133+09:00,109.531000,8.65329539e-08,+8.65329539E-08,0.046
2026-08-25T15:31:23.385+09:00,109.797000,7.97865478e-08,+7.97865478E-08,0.051
2026-08-25T15:31:23.637+09:00,110.047000,7.95137574e-08,+7.95137574E-08,0.013
2026-08-25T15:31:23.887+09:00,110.297000,9.50408078e-08,+9.50408078E-08,0.031
2026-08-25T15:31:24.139+09:00,110.547000,8.31111229e-08,+8.31111229E-08,0.047
2026-08-25T15:31:24.391+09:00,110.797000,9.28688725e-08,+9.28688725E-08,0.053
2026-08-25T15:31:24.644+09:00,111.047000,9.53037496e-08,+9.53037496E-08,0.020
2026-08-25T15:31:24.895+09:00,111.297000,1.04939293e-07,+1.04939293E-07,0.050
2026-08-25T15:31:25.147+09:00,111.547000,8.65201254e-08,+8.65201254E-08,0.046
2026-08-25T15:31:25.400+09:00,111.812000,9.20252774e-08,+9.20252774E-08,0.054
2026-08-25T15:31:25.651+09:00,112.062000,1.05249743e-07,+1.05249743E-07,0.015
2026-08-25T15:31:25.903+09:00,112.312000,1.0497748e-07,+1.04977480E-07,0.053
2026-08-25T15:31:26.155+09:00,112.562000,1.12734224e-07,+1.12734224E-07,0.023
2026-08-25T15:31:26.407+09:00,112.812000,1.15180974e-07,+1.15180974E-07,0.022
2026-08-25T15:31:26.657+09:00,113.062000,1.27601493e-07,+1.27601493E-07,0.035
2026-08-25T15:31:26.908+09:00,113.312000,1.20234322e-07,+1.20234322E-07,0.028
2026-08-25T15:31:27.161+09:00,113.562000,1.2635888e-07,+1.26358880E-07,0.017
2026-08-25T15:31:27.413+09:00,113.812000,1.24909548e-07,+1.24909548E-07,0.042
2026-08-25T15:31:27.664+09:00,114.062000,1.27568561e-07,+1.27568561E-07,0.057
2026-08-25T15:31:27.915+09:00,114.328000,1.35131414e-07,+1.35131414E-07,0.036
2026-08-25T15:31:28.167+09:00,114.578000,1.35808714e-07,+1.35808714E-07,0.021
2026-08-25T15:31:28.418+09:00,114.828000,1.42563167e-07,+1.42563167E-07,0.024
2026-08-25T15:31:28.671+09:00,115.078000,1.39086053e-07,+1.39086053E-07,0.029
2026-08-25T15:31:28.923+09:00,115.328000,1.49802948e-07,+1.49802948E-07,0.054
2026-08-25T15:31:29.173+09:00,115.578000,1.42666656e-07,+1.42666656E-07,0.022
2026-08-25T15:31:29.426+09:00,115.828000,1.56135499e-07,+1.56135499E-07,0.052
2026-08-25T15:31:29.677+09:00,116.078000,1.52390923e-07,+1.52390923E-07,0.045
2026-08-25T15:31:29.931+09:00,116.344000,1.5735664e-07,+1.57356640E-07,0.048
2026-08-25T15:31:30.183+09:00,116.594000,1.6417553e-07,+1.64175530E-07,0.020
2026-08-25T15:31:30.435+09:00,116.844000,1.60422383e-07,+1.60422383E-07,0.025
2026-08-25T15:31:30.688+09:00,117.094000,1.586946e-07,+1.58694600E-07,0.045
2026-08-25T15:31:30.941+09:00,117.344000,1.58258407e-07,+1.58258407E-07,0.056
2026-08-25T15:31:31.193+09:00,117.594000,1.59884236e-07,+1.59884236E-07,0.029
2026-08-25T15:31:31.444+09:00,117.844000,1.65142174e-07,+1.65142174E-07,0.033
2026-08-25T15:31:31.696+09:00,118.109000,1.61015451e-07,+1.61015451E-07,0.023
2026-08-25T15:31:31.948+09:00,118.359000,1.59400857e-07,+1.59400857E-07,0.027
2026-08-25T15:31:32.198+09:00,118.609000,1.55993677e-07,+1.55993677E-07,0.019
2026-08-25T15:31:32.450+09:00,118.859000,1.59728183e-07,+1.59728183E-07,0.022
2026-08-25T15:31:32.701+09:00,119.109000,1.63591072e-07,+1.63591072E-07,0.035
2026-08-25T15:31:32.953+09:00,119.359000,1.53145915e-07,+1.53145915E-07,0.046
2026-08-25T15:31:33.205+09:00,119.609000,1.59908299e-07,+1.59908299E-07,0.023
2026-08-25T15:31:33.458+09:00,119.859000,1.49375943e-07,+1.49375943E-07,0.021
2026-08-25T15:31:33.723+09:00,120.125000,1.46700116e-07,+1.46700116E-07,0.024
2026-08-25T15:31:33.974+09:00,120.375000,1.44258448e-07,+1.44258448E-07,0.023
2026-08-25T15:31:34.225+09:00,120.625000,1.46834213e-07,+1.46834213E-07,0.049
2026-08-25T15:31:34.477+09:00,120.875000,1.41256886e-07,+1.41256886E-07,0.055
2026-08-25T15:31:34.729+09:00,121.140000,1.30733873e-07,+1.30733873E-07,0.025
2026-08-25T15:31:34.982+09:00,121.390000,1.29529638e-07,+1.29529638E-07,0.043
2026-08-25T15:31:35.234+09:00,121.640000,1.27995761e-07,+1.27995761E-07,0.027
2026-08-25T15:31:35.485+09:00,121.890000,1.24077812e-07,+1.24077812E-07,0.021
2026-08-25T15:31:35.737+09:00,122.140000,1.31172349e-07,+1.31172349E-07,0.021
2026-08-25T15:31:35.989+09:00,122.390000,1.26811275e-07,+1.26811275E-07,0.022
2026-08-25T15:31:36.241+09:00,122.640000,1.24149211e-07,+1.24149211E-07,0.046
2026-08-25T15:31:36.507+09:00,122.906000,1.14483981e-07,+1.14483981E-07,0.027
2026-08-25T15:31:36.760+09:00,123.172000,1.18859791e-07,+1.18859791E-07,0.026
2026-08-25T15:31:37.010+09:00,123.422000,9.90098838e-08,+9.90098838E-08,0.022
2026-08-25T15:31:37.276+09:00,123.687000,1.04373404e-07,+1.04373404E-07,0.044
2026-08-25T15:31:37.527+09:00,123.937000,1.03520191e-07,+1.03520191E-07,0.051
2026-08-25T15:31:37.779+09:00,124.187000,9.74419168e-08,+9.74419168E-08,0.026
2026-08-25T15:31:38.031+09:00,124.437000,9.76371243e-08,+9.76371243E-08,0.037
2026-08-25T15:31:38.284+09:00,124.687000,9.13841293e-08,+9.13841293E-08,0.017
2026-08-25T15:31:38.537+09:00,124.937000,8.0127607e-08,+8.01276070E-08,0.049
2026-08-25T15:31:38.791+09:00,125.203000,8.47370584e-08,+8.47370584E-08,0.024
2026-08-25T15:31:39.043+09:00,125.453000,8.16938307e-08,+8.16938307E-08,0.056
2026-08-25T15:31:39.294+09:00,125.703000,7.70053453e-08,+7.70053453E-08,0.020
2026-08-25T15:31:39.545+09:00,125.953000,8.52725551e-08,+8.52725551E-08,0.026
2026-08-25T15:31:39.798+09:00,126.203000,7.7936351e-08,+7.79363510E-08,0.047
2026-08-25T15:31:40.049+09:00,126.453000,7.57136452e-08,+7.57136452E-08,0.024
2026-08-25T15:31:40.302+09:00,126.703000,8.74726002e-08,+8.74726002E-08,0.017
2026-08-25T15:31:40.554+09:00,126.953000,8.76003493e-08,+8.76003493E-08,0.055
2026-08-25T15:31:40.805+09:00,127.219000,8.56016983e-08,+8.56016983E-08,0.043
2026-08-25T15:31:41.057+09:00,127.469000,8.6338303e-08,+8.63383030E-08,0.027
2026-08-25T15:31:41.322+09:00,127.734000,7.83108304e-08,+7.83108304E-08,0.032
2026-08-25T15:31:41.574+09:00,127.984000,7.43332451e-08,+7.43332451E-08,0.048
2026-08-25T15:31:41.824+09:00,128.234000,7.69069532e-08,+7.69069532E-08,0.022
2026-08-25T15:31:42.075+09:00,128.484000,8.1554626e-08,+8.15546260E-08,0.045
2026-08-25T15:31:42.340+09:00,128.750000,8.8594781e-08,+8.85947810E-08,0.022
2026-08-25T15:31:42.593+09:00,129.000000,9.50440382e-08,+9.50440382E-08,0.040
2026-08-25T15:31:42.845+09:00,129.250000,9.61556481e-08,+9.61556481E-08,0.044
2026-08-25T15:31:43.099+09:00,129.500000,1.00326851e-07,+1.00326851E-07,0.033
2026-08-25T15:31:43.351+09:00,129.750000,8.786851e-08,+8.78685100E-08,0.018
2026-08-25T15:31:43.604+09:00,130.015000,9.12623077e-08,+9.12623077E-08,0.027
2026-08-25T15:31:43.856+09:00,130.265000,9.32832604e-08,+9.32832604E-08,0.049
2026-08-25T15:31:44.107+09:00,130.515000,1.03159337e-07,+1.03159337E-07,0.019
2026-08-25T15:31:44.372+09:00,130.781000,9.64381414e-08,+9.64381414E-08,0.027
2026-08-25T15:31:44.625+09:00,131.031000,9.50279159e-08,+9.50279159E-08,0.024
2026-08-25T15:31:44.891+09:00,131.297000,1.118582e-07,+1.11858200E-07,0.045
2026-08-25T15:31:45.142+09:00,131.547000,1.21254868e-07,+1.21254868E-07,0.027
2026-08-25T15:31:45.395+09:00,131.797000,1.15926799e-07,+1.15926799E-07,0.048
2026-08-25T15:31:45.647+09:00,132.047000,1.30199779e-07,+1.30199779E-07,0.043
2026-08-25T15:31:45.900+09:00,132.312000,1.25813729e-07,+1.25813729E-07,0.047
2026-08-25T15:31:46.151+09:00,132.562000,1.18298926e-07,+1.18298926E-07,0.016
2026-08-25T15:31:46.401+09:00,132.812000,1.32881216e-07,+1.32881216E-07,0.045
2026-08-25T15:31:46.653+09:00,133.062000,1.38791538e-07,+1.38791538E-07,0.021
2026-08-25T15:31:46.904+09:00,133.312000,1.45248348e-07,+1.45248348E-07,0.049
2026-08-25T15:31:47.155+09:00,133.562000,1.42012183e-07,+1.42012183E-07,0.045
2026-08-25T15:31:47.406+09:00,133.812000,1.45954843e-07,+1.45954843E-07,0.023
2026-08-25T15:31:47.661+09:00,134.062000,1.35349231e-07,+1.35349231E-07,0.030
2026-08-25T15:31:47.914+09:00,134.312000,1.47478546e-07,+1.47478546E-07,0.044
2026-08-25T15:31:48.164+09:00,134.562000,1.4546647e-07,+1.45466470E-07,0.016
2026-08-25T15:31:48.430+09:00,134.828000,1.46546405e-07,+1.46546405E-07,0.048
2026-08-25T15:31:48.681+09:00,135.094000,1.58671691e-07,+1.58671691E-07,0.019
2026-08-25T15:31:48.933+09:00,135.344000,1.56249581e-07,+1.56249581E-07,0.046
2026-08-25T15:31:49.186+09:00,135.594000,1.61972468e-07,+1.61972468E-07,0.053
2026-08-25T15:31:49.438+09:00,135.844000,1.59390793e-07,+1.59390793E-07,0.018
2026-08-25T15:31:49.689+09:00,136.094000,1.56504954e-07,+1.56504954E-07,0.030
2026-08-25T15:31:49.940+09:00,136.344000,1.56308678e-07,+1.56308678E-07,0.029
2026-08-25T15:31:50.192+09:00,136.594000,1.50474373e-07,+1.50474373E-07,0.025
2026-08-25T15:31:50.444+09:00,136.844000,1.61001325e-07,+1.61001325E-07,0.041
2026-08-25T15:31:50.694+09:00,137.094000,1.63700468e-07,+1.63700468E-07,0.130
2026-08-25T15:31:50.946+09:00,137.359000,1.63742361e-07,+1.63742361E-07,0.048
2026-08-25T15:31:51.197+09:00,137.609000,1.53617576e-07,+1.53617576E-07,0.129
2026-08-25T15:31:51.448+09:00,137.859000,1.57000429e-07,+1.57000429E-07,0.034
2026-08-25T15:31:51.700+09:00,138.109000,1.57925303e-07,+1.57925303E-07,0.021
2026-08-25T15:31:51.951+09:00,138.359000,1.54273492e-07,+1.54273492E-07,0.045
2026-08-25T15:31:52.203+09:00,138.609000,1.53336085e-07,+1.53336085E-07,0.120
2026-08-25T15:31:52.454+09:00,138.859000,1.54521365e-07,+1.54521365E-07,0.033
2026-08-25T15:31:52.707+09:00,139.109000,1.45292349e-07,+1.45292349E-07,0.028
2026-08-25T15:31:52.958+09:00,139.359000,1.40362222e-07,+1.40362222E-07,0.030
2026-08-25T15:31:53.209+09:00,139.609000,1.42911136e-07,+1.42911136E-07,0.035
2026-08-25T15:31:53.461+09:00,139.859000,1.41352333e-07,+1.41352333E-07,0.019
2026-08-25T15:31:53.712+09:00,140.125000,1.37903608e-07,+1.37903608E-07,0.045
2026-08-25T15:31:53.963+09:00,140.375000,1.31497954e-07,+1.31497954E-07,0.029
2026-08-25T15:31:54.214+09:00,140.625000,1.35815387e-07,+1.35815387E-07,0.030
2026-08-25T15:31:54.467+09:00,140.875000,1.27811536e-07,+1.27811536E-07,0.026
2026-08-25T15:31:54.719+09:00,141.125000,1.2128749e-07,+1.21287490E-07,0.051
2026-08-25T15:31:54.971+09:00,141.375000,1.23435599e-07,+1.23435599E-07,0.044
2026-08-25T15:31:55.225+09:00,141.625000,1.22605921e-07,+1.22605921E-07,0.052
2026-08-25T15:31:55.476+09:00,141.875000,1.12052818e-07,+1.12052818E-07,0.049
2026-08-25T15:31:55.726+09:00,142.125000,1.15722922e-07,+1.15722922E-07,0.053
2026-08-25T15:31:55.977+09:00,142.375000,1.10410402e-07,+1.10410402E-07,0.044
2026-08-25T15:31:56.229+09:00,142.640000,1.01124235e-07,+1.01124235E-07,0.028
2026-08-25T15:31:56.481+09:00,142.890000,9.07869605e-08,+9.07869605E-08,0.044
2026-08-25T15:31:56.733+09:00,143.140000,9.23422548e-08,+9.23422548E-08,0.035
2026-08-25T15:31:56.985+09:00,143.390000,9.51921427e-08,+9.51921427E-08,0.024
2026-08-25T15:31:57.235+09:00,143.640000,9.21149897e-08,+9.21149897E-08,0.020
2026-08-25T15:31:57.501+09:00,143.906000,8.72304524e-08,+8.72304524E-08,0.019
2026-08-25T15:31:57.751+09:00,144.156000,8.27531557e-08,+8.27531557E-08,0.053
2026-08-25T15:31:58.003+09:00,144.406000,9.43418165e-08,+9.43418165E-08,0.020
2026-08-25T15:31:58.254+09:00,144.656000,8.37483935e-08,+8.37483935E-08,0.054
2026-08-25T15:31:58.505+09:00,144.906000,8.42414775e-08,+8.42414775E-08,0.053
2026-08-25T15:31:58.757+09:00,145.156000,8.63542343e-08,+8.63542343E-08,0.053
2026-08-25T15:31:59.009+09:00,145.422000,8.81146158e-08,+8.81146158E-08,0.026
2026-08-25T15:31:59.261+09:00,145.672000,7.83133796e-08,+7.83133796E-08,0.022
2026-08-25T15:31:59.513+09:00,145.922000,6.76971872e-08,+6.76971872E-08,0.036
2026-08-25T15:31:59.764+09:00,146.172000,7.87291259e-08,+7.87291259E-08,0.026
2026-08-25T15:32:00.017+09:00,146.422000,7.6506441e-08,+7.65064410E-08,0.016
2026-08-25T15:32:00.269+09:00,146.672000,7.96837622e-08,+7.96837622E-08,0.019
2026-08-25T15:32:00.519+09:00,146.922000,7.86881107e-08,+7.86881107E-08,0.025
2026-08-25T15:32:00.771+09:00,147.172000,8.94442649e-08,+8.94442649E-08,0.053
2026-08-25T15:32:01.024+09:00,147.437000,7.45286905e-08,+7.45286905E-08,0.044
2026-08-25T15:32:01.274+09:00,147.687000,7.91988898e-08,+7.91988898E-08,0.023
2026-08-25T15:32:01.525+09:00,147.937000,8.199767e-08,+8.19976700E-08,0.023
2026-08-25T15:32:01.777+09:00,148.187000,8.2644257e-08,+8.26442570E-08,0.022
2026-08-25T15:32:02.030+09:00,148.437000,1.03677125e-07,+1.03677125E-07,0.053
2026-08-25T15:32:02.283+09:00,148.687000,9.86046755e-08,+9.86046755E-08,0.052
2026-08-25T15:32:02.536+09:00,148.937000,9.42006307e-08,+9.42006307E-08,0.023
2026-08-25T15:32:02.787+09:00,149.187000,9.3310726e-08,+9.33107260E-08,0.050
2026-08-25T15:32:03.039+09:00,149.437000,1.13090388e-07,+1.13090388E-07,0.029
2026-08-25T15:32:03.290+09:00,149.703000,1.06662384e-07,+1.06662384E-07,0.032
